CITY,SCELL,NCELL,PrC2I9,C2I_Mean,std,SampleCount,WeightedC2I
sanxia,253898-0,253904-1,35,11.45,6.26,810,28350
sanxia,253898-0,253930-128,32,12.05,6.64,594,19008
sanxia,253898-0,259598-2,22,13.52,5.93,446,9812
sanxia,253898-1,253940-1,99,1.89,3.16,224,22176
sanxia,253898-1,253901-1,94,3.53,3.59,498,46812
sanxia,253898-1,253912-2,94,4.18,3.08,102,9588
sanxia,253898-1,253908-2,89,3.76,4.24,68,6052
sanxia,253898-1,253901-0,88,4.05,4.17,514,45232
sanxia,253898-1,253940-0,84,4.51,4.53,312,26208
sanxia,253898-1,15113-128,76,5,5.7,436,33136
sanxia,253898-1,253927-1,75,5.38,5.31,122,9150
sanxia,253898-1,253908-1,73,5.42,5.78,4074,297402
sanxia,253898-1,253910-2,72,4.87,7.03,1362,98064
sanxia,253898-1,15578-129,68,6.68,4.93,3502,238136
sanxia,253898-1,253936-2,67,6.31,5.98,14168,949256
sanxia,253898-1,253938-0,67,7.11,4.38,106,7102
sanxia,253898-1,253917-2,66,6.62,5.93,4442,293172
sanxia,253898-1,253934-2,63,6.93,6.09,51981,3274803
sanxia,253898-1,253921-0,61,7.58,4.97,2080,126880
sanxia,253898-1,253936-0,60,7.48,6.16,94323,5659380
sanxia,253898-1,259775-0,59,7.57,5.97,73835,4356265
sanxia,253898-1,253921-2,58,8.02,4.89,1490,86420
sanxia,253898-1,253930-129,57,7.84,7.03,20964,1194948
sanxia,253898-1,15578-130,57,7.88,6.57,1186,67602
sanxia,253898-1,253892-2,56,8.05,6.13,676,37856
sanxia,253898-1,253898-2,55,8.33,5.87,28559,1570745
sanxia,253898-1,253898-0,54,8.38,6.01,31632,1708128
sanxia,253898-1,253934-1,54,8.46,5.38,3033,163782
sanxia,253898-1,253930-128,53,8.57,5.31,1634,86602
sanxia,253898-1,15578-128,53,8.56,5.24,3714,196842
sanxia,253898-1,253920-1,51,8.91,4.11,776,39576
sanxia,253898-1,253895-0,49,9.08,5.1,150,7350
sanxia,253898-1,259775-1,49,9.15,6.86,15522,760578
sanxia,253898-1,124713-1,48,9.32,5.78,94,4512
sanxia,253898-1,15513-128,47,9.49,7.21,888,41736
sanxia,253898-1,15113-130,46,9.59,6.17,16648,765808
sanxia,253898-1,253904-1,45,9.98,7.49,33593,1511685
sanxia,253898-1,253928-0,44,9.27,1.82,126,5544
sanxia,253898-1,7400-129,44,9.97,6.13,1434,63096
sanxia,253898-1,253932-1,44,10.05,7.47,1620,71280
sanxia,253898-1,253936-1,44,9.94,6.09,788,34672
sanxia,253898-1,259598-2,43,10.35,7.99,2218,95374
sanxia,253898-1,259584-3,40,10.56,5.96,618,24720
sanxia,253898-1,253911-2,39,10.77,6.51,6016,234624
sanxia,253898-1,253914-2,39,11.09,7.49,1326,51714
sanxia,253898-1,124694-2,38,10.69,5.51,72,2736
sanxia,253898-1,253904-0,38,10.83,6.16,214,8132
sanxia,253898-1,253806-1,37,9.57,1.74,460,17020
sanxia,253898-1,47434-2,36,11.74,7.49,280,10080
sanxia,253898-1,253932-2,36,11.12,5.92,1688,60768
sanxia,253898-1,7201-128,36,11.26,6.37,4500,162000
sanxia,253898-1,47439-1,31,10.06,2.11,546,16926
sanxia,253898-1,253934-0,24,13.62,6.51,58,1392
sanxia,253898-1,253900-0,22,12.31,4.3,70,1540
sanxia,253898-1,259775-2,20,13,4.68,1936,38720
sanxia,253898-1,15339-128,17,13.48,4.63,124,2108
sanxia,253898-1,47434-1,12,15.46,5.39,126,1512
sanxia,253898-1,253891-1,1,22.03,5.21,70,70
sanxia,253898-1,238397-0,1,17.87,3.8,194,194
sanxia,253898-1,47440-0,0,19.06,3.9,98,0
sanxia,253898-1,253806-0,0,20.5,3.97,100,0
sanxia,253898-2,253906-2,94,4.45,2.91,76,7144
sanxia,253898-2,238397-0,93,2.26,4.68,2816,261888
sanxia,253898-2,253930-130,84,4.48,4.62,1876,157584
sanxia,253898-2,253893-0,82,4.5,4.87,56,4592
sanxia,253898-2,259584-3,80,5.44,4.24,960,76800
sanxia,253898-2,253927-1,78,4.92,5.36,154,12012
sanxia,253898-2,253901-0,76,5.42,5.08,3024,229824
sanxia,253898-2,253901-1,75,5.87,4.75,1178,88350
sanxia,253898-2,253927-0,75,5.76,4.91,7878,590850
sanxia,253898-2,253917-2,73,6.64,3.8,1640,119720
sanxia,253898-2,259775-2,72,5.73,5.62,24502,1764144
sanxia,253898-2,253904-2,70,6.54,4.62,4422,309540
sanxia,253898-2,253934-2,69,6.32,5.53,25562,1763778
sanxia,253898-2,253941-0,66,6.47,5.96,102,6732
sanxia,253898-2,253911-2,65,6.92,5.5,962,62530
sanxia,253898-2,253927-2,65,6.91,5.35,372,24180
sanxia,253898-2,253914-1,64,7.88,3.18,180,11520
sanxia,253898-2,15513-128,64,6.98,5.54,4804,307456
sanxia,253898-2,253931-0,63,7.04,6.15,158,9954
sanxia,253898-2,253910-2,62,7.48,4.87,248,15376
sanxia,253898-2,15472-129,59,7.71,5.49,236,13924
sanxia,253898-2,253930-129,57,8.09,5.53,20820,1186740
sanxia,253898-2,253898-0,56,8.15,5.98,47485,2659160
sanxia,253898-2,253908-1,54,8.51,4.93,246,13284
sanxia,253898-2,253904-0,53,8.53,6.73,44720,2370160
sanxia,253898-2,15113-130,53,8.47,6.11,2200,116600
sanxia,253898-2,259775-1,51,8.87,5.22,406,20706
sanxia,253898-2,47434-2,50,9.08,7.52,724,36200
sanxia,253898-2,253898-1,50,9.02,6.26,22752,1137600
sanxia,253898-2,253904-1,49,9.14,6.79,62922,3083178
sanxia,253898-2,259598-2,49,9.14,7.26,1160,56840
sanxia,253898-2,253930-128,44,10.11,7.03,2282,100408
sanxia,253898-2,253914-2,41,10.29,5.37,376,15416
sanxia,253898-2,259775-0,39,11.09,7.81,66314,2586246
sanxia,253898-2,253932-2,39,10.79,6.43,23436,914004
sanxia,253898-2,253806-0,38,9.86,2.84,138,5244
sanxia,253898-2,7201-128,37,11.25,6.58,12328,456136
sanxia,253898-2,253899-2,37,10.75,5.4,160,5920
sanxia,253898-2,273928-130,34,10.33,3.22,78,2652
sanxia,253898-2,47439-2,33,10.11,2.45,1104,36432
sanxia,253898-2,15121-128,31,10.33,2.65,164,5084
sanxia,253898-2,253900-2,30,11.62,4.92,58,1740
sanxia,253898-2,253890-0,30,10.75,3.32,80,2400
sanxia,253898-2,7400-129,29,13.12,7.35,162,4698
sanxia,253898-2,253936-2,25,12.83,5.55,326,8150
sanxia,253898-2,253804-0,19,11.81,3.22,52,988
sanxia,253898-2,253938-0,17,20.18,11.79,520,8840
sanxia,253898-2,15339-130,16,14.33,5.29,144,2304
sanxia,253898-2,124713-2,16,14.27,5.29,52,832
sanxia,253898-2,253771-2,15,11.56,2.48,54,810
sanxia,253898-2,253936-0,9,16.72,5.77,444,3996
sanxia,253898-2,47444-1,0,22.86,5.08,70,0
sanxia,253898-2,253891-0,0,31.26,4.97,184,0
sanxia,253899-0,259584-3,77,5.37,4.88,708,54516
sanxia,253899-0,253923-2,77,5.27,5.01,288,22176
sanxia,253899-0,253902-0,75,5.88,4.66,150,11250
sanxia,253899-0,253930-129,72,6.77,3.84,1252,90144
sanxia,253899-0,253926-0,71,6.25,4.89,2100,149100
sanxia,253899-0,259781-0,69,6.82,4.35,98,6762
sanxia,253899-0,15114-128,66,7.02,4.73,398,26268
sanxia,253899-0,259772-0,65,6.77,5.74,30174,1961310
sanxia,253899-0,15479-129,65,7.56,3.85,190,12350
sanxia,253899-0,253910-2,65,6.82,5.63,582,37830
sanxia,253899-0,253890-1,64,6.93,5.6,29272,1873408
sanxia,253899-0,253820-0,63,7.03,5.8,136,8568
sanxia,253899-0,253935-1,63,7.02,5.75,10312,649656
sanxia,253899-0,15121-130,63,7.99,3.16,158,9954
sanxia,253899-0,15121-129,63,7.11,5.87,514,32382
sanxia,253899-0,253899-2,62,6.97,6.77,115691,7172842
sanxia,253899-0,253932-1,62,6.91,6.64,204,12648
sanxia,253899-0,253907-0,60,7.4,6.36,87734,5264040
sanxia,253899-0,253936-1,59,8,4.47,670,39530
sanxia,253899-0,15121-128,59,7.67,5.78,98,5782
sanxia,253899-0,253891-2,59,7.78,5.68,49680,2931120
sanxia,253899-0,253820-2,58,8.06,4.39,70,4060
sanxia,253899-0,253899-1,58,7.79,6.33,33073,1918234
sanxia,253899-0,253932-0,58,7.74,6.13,488,28304
sanxia,253899-0,273929-128,58,7.65,7.06,192,11136
sanxia,253899-0,253891-1,57,7.62,7.6,112,6384
sanxia,253899-0,253908-1,57,8.07,5.5,21479,1224303
sanxia,253899-0,253914-1,56,8.09,5.99,39070,2187920
sanxia,253899-0,253909-2,55,8.19,6.26,51232,2817760
sanxia,253899-0,253935-0,53,8.5,6.59,148,7844
sanxia,253899-0,15117-130,52,8.77,5.74,214,11128
sanxia,253899-0,15113-129,50,9.03,6.5,38576,1928800
sanxia,253899-0,253911-1,46,9.6,6.08,80,3680
sanxia,253899-0,259772-1,46,9.62,5.79,706,32476
sanxia,253899-0,253937-0,44,9.84,5.33,88,3872
sanxia,253899-0,259782-2,43,10.17,6.76,144,6192
sanxia,253899-0,253909-1,41,10.34,5.9,6108,250428
sanxia,253899-0,253890-2,41,10.42,6.32,52,2132
sanxia,253899-0,253923-0,38,11.05,6.44,4342,164996
sanxia,253899-0,47434-2,38,11.62,8.27,68,2584
sanxia,253899-0,259775-1,35,11.3,5.78,1446,50610
sanxia,253899-0,253917-2,34,11.4,5.87,824,28016
sanxia,253899-0,253924-0,31,12.21,6.59,566,17546
sanxia,253899-0,253932-2,26,14.11,7.82,70,1820
sanxia,253899-0,253891-0,25,13.83,7.3,34703,867575
sanxia,253899-0,253904-1,24,13.65,6.64,92,2208
sanxia,253899-0,253791-0,22,13.04,5.27,56,1232
sanxia,253899-0,253906-1,18,12.23,3.56,150,2700
sanxia,253899-0,253893-0,17,13.83,5,166,2822
sanxia,253899-0,238379-1,16,13.49,4.5,106,1696
sanxia,253899-0,253922-0,16,15.46,6.37,92,1472
sanxia,253899-0,253924-1,14,13.86,4.42,70,980
sanxia,253899-0,253820-1,13,15.51,5.69,86,1118
sanxia,253899-0,253810-0,12,13.63,3.92,82,984
sanxia,253899-0,253915-2,10,15.17,4.72,128,1280
sanxia,253899-0,253940-2,10,14.19,4.1,148,1480
sanxia,253899-0,259775-2,8,14.82,4.17,66,528
sanxia,253899-0,15306-129,8,16.21,5.14,76,608
sanxia,253899-0,15294-129,4,18.02,5.09,204,816
sanxia,253899-0,253921-0,4,18.4,5.49,84,336
sanxia,253899-0,253905-0,3,18.67,5.13,72,216
sanxia,253899-0,7400-130,1,19.55,4.81,66,66
sanxia,253899-0,253787-1,1,20.17,4.86,72,72
sanxia,253899-0,47433-0,1,20.67,4.94,120,120
sanxia,253899-1,253900-1,83,4.3,4.92,158,13114
sanxia,253899-1,15114-130,83,4.6,4.67,1422,118026
sanxia,253899-1,253923-2,77,5.31,4.96,5402,415954
sanxia,253899-1,259772-0,71,5.97,5.4,8652,614292
sanxia,253899-1,259772-1,69,6.45,5.08,4288,295872
sanxia,253899-1,253891-1,64,7.07,5.44,19791,1266624
sanxia,253899-1,253908-1,64,7.12,5.36,10221,654144
sanxia,253899-1,253923-0,57,7.83,6.38,119358,6803406
sanxia,253899-1,253907-0,56,8.16,5.73,26072,1460032
sanxia,253899-1,253923-1,55,8.2,6.13,44397,2441835
sanxia,253899-1,15114-128,55,8.28,5.72,1778,97790
sanxia,253899-1,253908-0,52,8.78,5.36,3172,164944
sanxia,253899-1,253891-2,51,8.81,6.76,73449,3745899
sanxia,253899-1,253902-0,48,9.39,6.79,56,2688
sanxia,253899-1,253910-2,48,9.36,6.17,1880,90240
sanxia,253899-1,259584-3,47,9.41,5.87,3052,143444
sanxia,253899-1,259779-2,46,9.49,5.53,472,21712
sanxia,253899-1,253911-1,45,9.34,2.98,574,25830
sanxia,253899-1,253909-2,39,10.73,6.39,26618,1038102
sanxia,253899-1,259782-2,38,10.7,5.62,17930,681340
sanxia,253899-1,253899-2,37,11.13,6.31,45391,1679467
sanxia,253899-1,253899-0,36,11.6,7.39,47733,1718388
sanxia,253899-1,15117-130,35,11.29,5.85,528,18480
sanxia,253899-1,253926-0,34,10.95,4.58,1868,63512
sanxia,253899-1,15113-129,32,11.93,6.31,4274,136768
sanxia,253899-1,253937-0,30,12.73,7.13,142,4260
sanxia,253899-1,253909-1,29,12.41,6.07,5744,166576
sanxia,253899-1,15513-128,28,11.59,4.54,68,1904
sanxia,253899-1,15513-129,24,12.87,5.39,182,4368
sanxia,253899-1,253917-2,23,13.32,5.94,416,9568
sanxia,253899-1,253891-0,23,14.31,7.14,172,3956
sanxia,253899-1,253890-1,23,14.3,7.17,244,5612
sanxia,253899-1,253924-0,21,13.29,5.24,2862,60102
sanxia,253899-1,253904-1,20,12.65,4.26,74,1480
sanxia,253899-1,253911-0,20,12.3,3.99,74,1480
sanxia,253899-1,253931-2,19,12.97,4.57,72,1368
sanxia,253899-1,253935-1,19,14.02,5.82,5650,107350
sanxia,253899-1,253820-2,17,12.55,3.65,164,2788
sanxia,253899-1,253924-2,16,14.99,5.95,1142,18272
sanxia,253899-1,15339-128,16,14.05,5.12,74,1184
sanxia,253899-1,253902-2,14,16.35,6.79,114,1596
sanxia,253899-1,15479-129,13,14.77,5.13,184,2392
sanxia,253899-1,238379-2,12,15.24,5.29,158,1896
sanxia,253899-1,259584-0,11,12.88,3.18,118,1298
sanxia,253899-1,253893-0,10,16.62,6.01,112,1120
sanxia,253899-1,253915-1,8,15.85,4.76,78,624
sanxia,253899-1,253912-0,6,17.3,5.47,1096,6576
sanxia,253899-1,253914-1,5,18.55,5.7,3155,15775
sanxia,253899-1,253895-2,3,16.22,3.76,90,270
sanxia,253899-1,259775-1,3,16.65,4.13,74,222
sanxia,253899-1,47439-0,1,17.84,3.75,160,160
sanxia,253899-1,124687-1,1,17.62,3.47,116,116
sanxia,253899-1,253769-1,0,18.51,3.25,70,0
sanxia,253899-1,259772-2,0,18.62,3.41,52,0
sanxia,253899-1,47444-0,0,22.69,5,372,0
sanxia,253899-1,124687-0,0,19.06,3.18,1018,0
sanxia,253899-1,124673-0,0,22.34,4.53,1270,0
sanxia,253899-1,253890-0,0,21.23,4.18,364,0
sanxia,253899-1,15306-130,0,19.23,3.85,60,0
sanxia,253899-2,253922-0,98,3.76,2.44,168,16464
sanxia,253899-2,253900-2,90,3.7,4.17,3254,292860
sanxia,253899-2,253937-0,90,3.05,4.73,3812,343080
sanxia,253899-2,259772-2,89,3.95,4.14,204,18156
sanxia,253899-2,253911-1,86,2.45,6,62,5332
sanxia,253899-2,253931-0,86,4.42,4.29,310,26660
sanxia,253899-2,253891-1,85,3.87,4.87,78,6630
sanxia,253899-2,253932-0,84,4.87,4.14,1790,150360
sanxia,253899-2,15121-129,81,5.33,4.17,2994,242514
sanxia,253899-2,15113-129,80,5.61,3.97,9868,789440
sanxia,253899-2,253914-0,79,5.6,4.23,120,9480
sanxia,253899-2,253900-0,79,5.48,4.31,126,9954
sanxia,253899-2,253902-0,79,5.45,4.41,1530,120870
sanxia,253899-2,253915-2,78,5.62,4.36,190,14820
sanxia,253899-2,259584-3,78,4.95,5.25,1892,147576
sanxia,253899-2,15117-130,77,5.1,5.21,3150,242550
sanxia,253899-2,253926-1,77,5.57,4.64,1534,118118
sanxia,253899-2,253929-0,76,4.6,6.26,1086,82536
sanxia,253899-2,253927-1,76,6.92,3,236,17936
sanxia,253899-2,15114-128,74,6.16,4.48,560,41440
sanxia,253899-2,253926-0,71,6.04,5.43,8104,575384
sanxia,253899-2,253949-1,70,5.66,6.36,298,20860
sanxia,253899-2,253907-1,70,6.52,4.64,2682,187740
sanxia,253899-2,253923-1,69,6.04,5.84,102,7038
sanxia,253899-2,253935-1,68,6.53,5.18,107116,7283888
sanxia,253899-2,253800-0,68,7.27,3.79,66,4488
sanxia,253899-2,253940-2,68,6.68,4.97,138,9384
sanxia,253899-2,47434-0,67,6.14,6.65,56,3752
sanxia,253899-2,253907-2,67,6.26,6.1,282,18894
sanxia,253899-2,253917-2,66,6.44,6.27,1386,91476
sanxia,253899-2,273929-128,66,6.74,5.35,840,55440
sanxia,253899-2,253820-0,66,6.28,6.78,760,50160
sanxia,253899-2,253890-1,64,7.26,4.87,868,55552
sanxia,253899-2,253820-2,64,7.15,5.36,256,16384
sanxia,253899-2,253910-2,64,7.13,5.12,261,16704
sanxia,253899-2,124818-0,63,6.33,8.29,60,3780
sanxia,253899-2,253923-0,62,7.29,5.58,32354,2005948
sanxia,253899-2,253899-0,62,7.33,5.49,157970,9794140
sanxia,253899-2,259772-0,62,7.41,5.33,38503,2387186
sanxia,253899-2,259772-1,61,7.34,5.98,28751,1753811
sanxia,253899-2,253923-2,60,7.56,5.73,15006,900360
sanxia,253899-2,253891-2,60,7.55,5.45,32037,1922220
sanxia,253899-2,253908-1,60,7.59,5.68,1352,81120
sanxia,253899-2,124898-1,60,7.83,4.63,72,4320
sanxia,253899-2,253932-1,58,7.96,4.87,274,15892
sanxia,253899-2,47434-2,58,8.06,4.78,154,8932
sanxia,253899-2,15496-128,57,7.96,6.16,52,2964
sanxia,253899-2,15121-128,57,7.77,6.74,350,19950
sanxia,253899-2,253907-0,56,8.03,6.15,81268,4551008
sanxia,253899-2,253941-0,56,8.4,3.86,106,5936
sanxia,253899-2,253935-0,56,8.25,4.69,170,9520
sanxia,253899-2,253899-1,54,8.38,5.97,22337,1206198
sanxia,253899-2,253904-2,52,8.73,6.53,82,4264
sanxia,253899-2,259782-2,52,8.79,5.03,1392,72384
sanxia,253899-2,15121-130,52,8.7,5.96,392,20384
sanxia,253899-2,253928-0,51,8.72,9.08,86,4386
sanxia,253899-2,253912-1,50,8.96,5.64,190,9500
sanxia,253899-2,253914-1,48,9.39,6.57,5828,279744
sanxia,253899-2,253935-2,48,9.27,5.61,10556,506688
sanxia,253899-2,259781-0,47,9.66,7.58,88,4136
sanxia,253899-2,253929-1,47,9.62,7.69,276,12972
sanxia,253899-2,253891-0,44,9.95,6.19,3116,137104
sanxia,253899-2,253932-2,43,9.9,5,230,9890
sanxia,253899-2,253912-0,43,9.91,5.29,282,12126
sanxia,253899-2,253909-2,37,10.96,5.85,1396,51652
sanxia,253899-2,253924-0,34,11.03,4.95,60,2040
sanxia,253899-2,253906-0,32,11.19,4.69,72,2304
sanxia,253899-2,253915-0,31,11.23,4.48,114,3534
sanxia,253899-2,253909-1,14,13.99,4.67,288,4032
sanxia,253899-2,253905-0,2,17.88,4.36,306,612
sanxia,253899-2,15339-128,1,20.68,4.83,192,192
sanxia,253900-0,253920-2,78,5.31,4.75,72,5616
sanxia,253900-0,253929-0,74,6.11,4.58,4192,310208
sanxia,253900-0,253922-0,70,6.33,5.1,423,29610
sanxia,253900-0,124898-1,63,7.05,5.9,110,6930
sanxia,253900-0,253900-2,61,7.52,5.49,25039,1527379
sanxia,253900-0,15513-129,60,7.51,6.05,266,15960
sanxia,253900-0,253907-1,56,8.12,5.65,54752,3066112
sanxia,253900-0,253923-2,56,8.15,5.86,33902,1898512
sanxia,253900-0,15117-130,52,8.79,5.16,14024,729248
sanxia,253900-0,15114-130,51,8.91,5.29,9820,500820
sanxia,253900-0,253924-2,50,9.05,4.73,1144,57200
sanxia,253900-0,253923-1,47,9.52,6.43,23770,1117190
sanxia,253900-0,253899-2,47,9.42,5.48,832,39104
sanxia,253900-0,253917-2,47,9.38,5.39,878,41266
sanxia,253900-0,259782-2,47,9.47,5.9,12007,564329
sanxia,253900-0,253929-1,46,9.7,6.3,5839,268594
sanxia,253900-0,253907-0,45,9.72,5.73,333,14985
sanxia,253900-0,259584-3,45,9.67,4.96,10706,481770
sanxia,253900-0,15114-128,44,9.92,5.78,801,35244
sanxia,253900-0,253900-1,42,10.28,6.51,33664,1413888
sanxia,253900-0,253937-0,41,9.93,4.02,60,2460
sanxia,253900-0,253926-1,41,10.21,5.43,21753,891873
sanxia,253900-0,124924-0,41,9.95,4.38,110,4510
sanxia,253900-0,15307-130,38,10.06,3.38,189,7182
sanxia,253900-0,253898-1,38,9.87,2.92,76,2888
sanxia,253900-0,259772-1,37,10.95,5.66,23581,872497
sanxia,253900-0,253926-0,34,10.66,4.02,551,18734
sanxia,253900-0,253899-1,32,11.84,6.13,357,11424
sanxia,253900-0,124924-2,22,12.68,4.76,256,5632
sanxia,253900-0,253923-0,20,13.89,5.74,159,3180
sanxia,253900-0,253918-0,11,15.59,5.47,164,1804
sanxia,253900-0,124685-2,5,17.07,4.92,54,270
sanxia,253900-0,124818-1,3,17.07,4.12,57,171
sanxia,253900-0,253789-1,1,17.66,3.5,269,269
sanxia,253900-0,253908-1,0,22.4,4.94,382,0
sanxia,253900-0,124812-1,0,21.4,3.44,70,0
sanxia,253900-0,253772-0,0,18.31,3.55,52,0
sanxia,253900-0,259595-1,0,19.28,3.26,61,0
sanxia,253900-1,253922-0,83,5.52,3.59,645,53535
sanxia,253900-1,253908-0,77,5.84,4.21,154,11858
sanxia,253900-1,15114-128,74,5.27,5.67,136,10064
sanxia,253900-1,259772-1,74,5.56,5.27,13481,997594
sanxia,253900-1,253929-0,73,5.75,5.24,6285,458805
sanxia,253900-1,253928-1,71,6.36,4.67,1623,115233
sanxia,253900-1,124924-0,70,6.77,4.26,172,12040
sanxia,253900-1,253920-2,69,6.42,5.24,95,6555
sanxia,253900-1,259779-2,67,6.71,5.26,16743,1121781
sanxia,253900-1,253907-0,66,6.83,5.29,516,34056
sanxia,253900-1,15294-128,63,7.27,5.21,112,7056
sanxia,253900-1,253919-0,61,7.66,4.72,236,14396
sanxia,253900-1,15117-130,60,7.47,6.17,7056,423360
sanxia,253900-1,15116-130,60,7.69,5.41,3584,215040
sanxia,253900-1,253893-0,60,8,3.98,90,5400
sanxia,253900-1,253937-0,57,7.85,6.09,2070,117990
sanxia,253900-1,15513-129,57,8.09,5.55,2534,144438
sanxia,253900-1,253924-2,56,8.2,5.57,247,13832
sanxia,253900-1,15114-129,55,8.32,5.68,3327,182985
sanxia,253900-1,253926-0,55,8.3,5.36,296,16280
sanxia,253900-1,15307-129,55,8.66,2.75,58,3190
sanxia,253900-1,253891-1,53,8.52,6.13,1663,88139
sanxia,253900-1,15479-129,53,8.5,5.76,362,19186
sanxia,253900-1,259782-2,52,8.64,6.05,6797,353444
sanxia,253900-1,253923-1,51,8.87,6.11,6650,339150
sanxia,253900-1,259584-3,51,8.86,5.16,4450,226950
sanxia,253900-1,15114-130,51,8.91,5.94,6460,329460
sanxia,253900-1,124898-1,48,9.32,6.21,9325,447600
sanxia,253900-1,253926-1,48,9.37,6.25,17008,816384
sanxia,253900-1,253917-2,47,9.78,8.89,164,7708
sanxia,253900-1,253918-0,46,9.63,6.36,590,27140
sanxia,253900-1,253917-0,46,9.57,5.61,134,6164
sanxia,253900-1,15116-129,44,9.84,5.92,3945,173580
sanxia,253900-1,253900-0,44,9.99,6.91,36889,1623116
sanxia,253900-1,15116-128,43,10,6,974,41882
sanxia,253900-1,259779-1,39,10.41,5.08,325,12675
sanxia,253900-1,15311-128,38,10.89,5.99,427,16226
sanxia,253900-1,253907-1,37,11.07,6.3,3775,139675
sanxia,253900-1,253929-1,36,11.52,7.15,1378,49608
sanxia,253900-1,253900-2,33,12.3,7.58,76593,2527569
sanxia,253900-1,253891-2,30,11.39,4.56,76,2280
sanxia,253900-1,253923-2,17,14.41,5.6,466,7922
sanxia,253900-1,124924-2,13,17.4,7.59,120,1560
sanxia,253900-1,253899-1,12,14.65,4.86,62,744
sanxia,253900-1,253935-1,12,17.53,7.24,72,864
sanxia,253900-1,253906-2,4,18.24,5.2,58,232
sanxia,253900-1,124812-2,2,18.93,4.85,58,116
sanxia,253900-1,47434-2,2,24.39,7.39,82,164
sanxia,253900-1,259778-2,1,21.53,5.63,114,114
sanxia,253900-1,47433-0,1,22.95,6.26,143,143
sanxia,253900-1,253896-0,1,24.02,6.46,153,153
sanxia,253900-1,259658-0,1,20.53,4.67,150,150
sanxia,253900-2,253917-0,97,3.62,2.89,402,38994
sanxia,253900-2,253917-2,96,4.86,2.29,660,63360
sanxia,253900-2,253913-1,91,3.06,4.5,650,59150
sanxia,253900-2,253919-0,91,5.05,3,342,31122
sanxia,253900-2,253908-0,89,2.9,4.88,98,8722
sanxia,253900-2,15311-128,86,4.8,3.85,365,31390
sanxia,253900-2,253911-1,80,5.15,4.49,66,5280
sanxia,253900-2,253922-0,78,5.08,5,1026,80028
sanxia,253900-2,15513-129,77,5.43,4.94,1064,81928
sanxia,253900-2,124898-1,70,5.85,6.15,1546,108220
sanxia,253900-2,253899-2,68,6,6.28,3805,258740
sanxia,253900-2,253900-0,67,6.55,5.51,33010,2211670
sanxia,253900-2,253928-1,67,6.94,4.61,1075,72025
sanxia,253900-2,253918-0,64,6.92,6,2706,173184
sanxia,253900-2,253923-2,63,7.37,4.95,9619,605997
sanxia,253900-2,253907-1,60,7.61,5.66,35827,2149620
sanxia,253900-2,253929-1,58,7.77,5.78,52205,3027890
sanxia,253900-2,259782-2,57,8.01,5.24,15698,894786
sanxia,253900-2,15117-130,55,8.2,6.35,14035,771925
sanxia,253900-2,259779-1,55,8.37,5.38,86,4730
sanxia,253900-2,259584-3,55,8.27,6.17,1179,64845
sanxia,253900-2,259779-2,54,8.28,6.54,41263,2228202
sanxia,253900-2,253926-1,51,8.83,6.11,41725,2127975
sanxia,253900-2,15116-130,49,9.11,8.14,694,34006
sanxia,253900-2,253929-0,49,9.24,6.41,8052,394548
sanxia,253900-2,259772-1,43,10.22,6.68,299,12857
sanxia,253900-2,253900-1,43,10.26,7.31,85552,3678736
sanxia,253900-2,15114-129,41,10.47,6.53,2022,82902
sanxia,253900-2,15307-128,36,10.48,4.26,62,2232
sanxia,253900-2,253891-1,31,12.72,7.56,1921,59551
sanxia,253900-2,253924-2,30,11.69,5.2,1344,40320
sanxia,253900-2,253923-1,28,12.81,6.67,52,1456
sanxia,253900-2,15114-130,27,12.19,5.09,2156,58212
sanxia,253900-2,253920-2,20,14.59,6.65,266,5320
sanxia,253900-2,15116-129,19,14.12,5.9,86,1634
sanxia,253900-2,253899-1,10,16.64,5.9,166,1660
sanxia,253900-2,253906-1,8,19.68,7.44,81,648
sanxia,253900-2,124818-1,4,17.15,4.62,108,432
sanxia,253900-2,253896-1,2,20.92,5.9,190,380
sanxia,253900-2,253891-2,1,15.83,2.99,311,311
sanxia,253900-2,259660-0,1,21.16,5.29,74,74
sanxia,253900-2,124812-2,0,18.42,3.57,62,0
sanxia,253900-2,259658-1,0,24.25,4.94,268,0
sanxia,253900-2,15496-129,0,19.31,2.92,188,0
sanxia,253901-0,124813-0,97,3.16,3.14,244,23668
sanxia,253901-0,124711-2,91,3.53,4,19250,1751750
sanxia,253901-0,253896-0,90,2.74,4.89,854,76860
sanxia,253901-0,253932-0,89,3.17,4.8,6320,562480
sanxia,253901-0,15290-128,87,3.43,4.86,1482,128934
sanxia,253901-0,253814-2,85,5.46,3.48,174,14790
sanxia,253901-0,253819-1,85,4.7,4.14,8216,698360
sanxia,253901-0,253896-2,85,5.22,3.72,286,24310
sanxia,253901-0,124711-1,85,4.97,3.92,26400,2244000
sanxia,253901-0,7200-128,84,3.83,5.25,130,10920
sanxia,253901-0,15513-128,83,5.09,4.06,96358,7997714
sanxia,253901-0,273933-128,81,3.88,5.75,190,15390
sanxia,253901-0,5691-128,80,5.03,4.69,24602,1968160
sanxia,253901-0,253904-0,80,4.68,5.15,9847,787760
sanxia,253901-0,253932-2,78,3.57,7.02,1934,150852
sanxia,253901-0,124673-1,77,5.28,4.95,5546,427042
sanxia,253901-0,15310-128,77,5.59,4.71,322,24794
